,name,customer_id,rating
5913,Organized motivating projection,247,3
5914,Organized motivating projection,231,3
5915,Advanced 6thgeneration adapter,64,3
5916,Organized motivating projection,124,3
5917,Networked tertiary firmware,238,3
5918,Re-contextualized next generation flexibility,205,3
5919,Multi-lateral scalable extranet,138,3
5920,Re-contextualized next generation flexibility,210,3
5921,Innovative methodical superstructure,98,3
5922,Innovative methodical superstructure,57,3
5923,Re-engineered empowering standardization,213,3
5924,Innovative methodical superstructure,108,3
5925,Innovative methodical superstructure,206,3
5926,Automated empowering hardware,131,3
5927,Innovative methodical superstructure,70,3
5928,Automated empowering hardware,150,3
5929,Visionary tangible firmware,100,3
5930,Automated empowering hardware,249,3
5931,Ergonomic intermediate matrix,66,3
5932,Fully-configurable 24hour website,72,3
5933,Re-engineered empowering standardization,214,3
5934,Innovative methodical superstructure,193,3
5935,Innovative methodical superstructure,198,3
5936,Automated empowering hardware,186,3
5937,Versatile even-keeled database,231,3
5938,Innovative methodical superstructure,219,3
5939,Innovative methodical superstructure,197,3
5940,Intuitive national complexity,162,3
5941,Innovative methodical superstructure,169,3
5942,Innovative methodical superstructure,84,3
5943,Versatile even-keeled database,82,3
5944,Re-engineered empowering standardization,131,3
5945,Innovative methodical superstructure,86,3
5946,Intuitive national complexity,216,3
5947,Visionary tangible firmware,150,3
5948,Innovative methodical superstructure,112,3
5949,Innovative methodical superstructure,58,3
5950,Ergonomic intermediate matrix,164,3
5951,Innovative methodical superstructure,235,3
5952,Re-engineered empowering standardization,151,3
5953,Fully-configurable 24hour website,75,3
5954,Ergonomic intermediate matrix,148,3
5955,Fundamental responsive project,201,3
5956,Fundamental responsive project,115,3
5957,Re-contextualized next generation flexibility,244,3
5958,Fundamental responsive project,237,3
5959,Open-source attitude-oriented archive,165,3
5960,Balanced 24hour forecast,74,3
5961,Balanced 24hour forecast,180,3
5962,Balanced 24hour forecast,244,3
5963,Re-contextualized next generation flexibility,220,3
5964,Balanced 24hour forecast,190,3
5965,Phased optimal concept,128,3
5966,Open-source attitude-oriented archive,127,3
5967,Intuitive intangible intranet,203,3
5968,Open-source attitude-oriented archive,242,3
5969,Fundamental responsive project,221,3
5970,Visionary tangible firmware,52,3
5971,Fundamental responsive project,190,3
5972,Phased optimal concept,149,3
5973,Re-engineered empowering standardization,177,3
5974,Intuitive national complexity,63,3
5975,Visionary tangible firmware,59,3
5976,Phased optimal concept,85,3
5977,Re-engineered empowering standardization,194,3
5978,Automated empowering hardware,127,3
5979,Phased optimal concept,120,3
5980,Ergonomic intermediate matrix,184,3
5981,Phased optimal concept,94,3
5982,Intuitive national complexity,80,3
5983,Phased optimal concept,239,3
5984,Customer-focused motivating service-desk,132,3
5985,Re-contextualized 5thgeneration benchmark,56,3
5986,Mandatory mission-critical infrastructure,107,3
5987,Enhanced zero tolerance open architecture,241,3
5988,Self-enabling system-worthy core,221,3
5989,Self-enabling system-worthy core,239,3
5990,Pre-emptive tangible encoding,58,3
5991,Pre-emptive tangible encoding,226,3
5992,Mandatory human-resource moratorium,86,3
5993,Self-enabling system-worthy core,200,3
5994,Self-enabling system-worthy core,207,3
5995,Enhanced zero tolerance open architecture,246,3
5996,Enhanced zero tolerance open architecture,166,3
5997,Mandatory human-resource moratorium,208,3
5998,Networked foreground extranet,167,3
5999,Self-enabling system-worthy core,172,3
6000,Enhanced zero tolerance open architecture,178,3
6001,Enhanced zero tolerance open architecture,70,3
6002,Enhanced zero tolerance open architecture,248,3
6003,Advanced 6thgeneration adapter,151,3
6004,Fully-configurable bifurcated algorithm,183,3
6005,Mandatory mission-critical infrastructure,249,3
6006,Fully-configurable bifurcated algorithm,131,3
6007,Networked foreground extranet,208,3
6008,Re-contextualized 5thgeneration benchmark,97,3
6009,Fully-configurable bifurcated algorithm,115,3
6010,Enhanced modular circuit,63,3
6011,Networked foreground extranet,114,3
6012,Enhanced modular circuit,105,3
6013,Re-contextualized 5thgeneration benchmark,182,3
6014,Networked foreground extranet,217,3
6015,Networked foreground extranet,158,3
6016,Fully-configurable bifurcated algorithm,237,3
6017,Enhanced zero tolerance open architecture,87,3
6018,Mandatory human-resource moratorium,100,3
6019,Pre-emptive tangible encoding,123,3
6020,Enhanced user-facing neural-net,82,3
6021,Self-enabling system-worthy core,118,3
6022,User-centric 4thgeneration moratorium,177,3
6023,Mandatory mission-critical infrastructure,155,3
6024,Enterprise-wide fresh-thinking capacity,88,3
6025,Multi-layered attitude-oriented archive,148,3
6026,Devolved responsive matrices,148,3
6027,Multi-layered attitude-oriented archive,213,3
6028,Devolved responsive matrices,230,3
6029,Multi-channeled interactive groupware,73,3
6030,Enhanced user-facing neural-net,54,3
6031,Programmable fresh-thinking middleware,56,3
6032,Multi-channeled interactive groupware,194,3
6033,Enhanced user-facing neural-net,173,3
6034,Enhanced user-facing neural-net,82,3
6035,Enhanced user-facing neural-net,139,3
6036,Devolved responsive matrices,109,3
6037,Programmable fresh-thinking middleware,79,3
6038,Enhanced zero tolerance open architecture,226,3
6039,Devolved responsive matrices,185,3
6040,Enterprise-wide fresh-thinking capacity,190,3
6041,Enterprise-wide fresh-thinking capacity,103,3
6042,Enhanced user-facing neural-net,108,3
6043,Mandatory human-resource moratorium,173,3
6044,Enhanced user-facing neural-net,170,3
6045,Enhanced user-facing neural-net,92,3
6046,Mandatory human-resource moratorium,141,3
6047,Enhanced zero tolerance open architecture,81,3
6048,Enhanced user-facing neural-net,67,3
6049,Devolved responsive matrices,241,3
6050,Mandatory human-resource moratorium,175,3
6051,Self-enabling system-worthy core,135,3
6052,Mandatory human-resource moratorium,186,3
6053,Self-enabling system-worthy core,132,3
6054,Up-sized mobile contingency,60,3
6055,Progressive 4thgeneration portal,101,3
6056,Enhanced modular circuit,215,3
6057,Progressive 4thgeneration portal,158,3
6058,Progressive 4thgeneration portal,237,3
6059,Self-enabling bifurcated implementation,94,3
6060,Up-sized mobile contingency,163,3
6061,Enhanced modular circuit,199,3
6062,Advanced 6thgeneration adapter,158,3
6063,Advanced 6thgeneration adapter,186,3
6064,Automated impactful complexity,176,3
6065,Ergonomic attitude-oriented application,131,3
6066,Progressive 4thgeneration portal,86,3
6067,Progressive 4thgeneration portal,112,3
6068,Automated tangible framework,242,3
6069,Automated tangible framework,246,3
6070,Ergonomic attitude-oriented application,176,3
6071,Self-enabling bifurcated implementation,116,3
6072,Automated tangible framework,187,3
6073,Customer-focused motivating service-desk,142,3
6074,Re-engineered foreground matrices,250,3
6075,Automated tangible framework,232,3
6076,Advanced 6thgeneration adapter,204,3
6077,Re-contextualized 5thgeneration benchmark,219,3
6078,Re-engineered foreground matrices,217,3
6079,Automated tangible framework,232,3
6080,Re-engineered foreground matrices,180,3
6081,Automated tangible framework,247,3
6082,Advanced 6thgeneration adapter,222,3
6083,Automated tangible framework,99,3
6084,Up-sized mobile contingency,244,3
6085,Customer-focused motivating service-desk,51,3
6086,Networked foreground extranet,52,3
6087,Self-enabling bifurcated implementation,74,3
6088,Enhanced zero tolerance open architecture,107,3
6089,Enhanced zero tolerance open architecture,217,3
6090,Networked foreground extranet,165,3
6091,Enhanced modular circuit,159,3
6092,Enhanced modular circuit,123,3
6093,Up-sized coherent pricing structure,142,3
6094,Up-sized coherent pricing structure,204,3
6095,Self-enabling system-worthy core,198,3
6096,Mandatory human-resource moratorium,126,3
6097,Networked foreground extranet,196,3
6098,Enhanced zero tolerance open architecture,159,3
6099,Up-sized coherent pricing structure,99,3
6100,Enhanced modular circuit,192,3
6101,Automated impactful complexity,196,3
6102,Customer-focused motivating service-desk,91,3
6103,Up-sized mobile contingency,189,3
6104,Customer-focused motivating service-desk,155,3
6105,Up-sized mobile contingency,71,3
6106,Up-sized coherent pricing structure,141,3
6107,Re-contextualized 5thgeneration benchmark,195,3
6108,Self-enabling bifurcated implementation,212,3
6109,Self-enabling bifurcated implementation,66,3
6110,Self-enabling bifurcated implementation,56,3
6111,Up-sized coherent pricing structure,205,3
6112,Re-contextualized 5thgeneration benchmark,141,3
6113,Up-sized mobile contingency,249,3
6114,Up-sized coherent pricing structure,134,3
6115,Progressive 4thgeneration portal,54,3
6116,Progressive 4thgeneration portal,132,3
6117,Devolved contextually-based utilization,196,3
6118,Enterprise-wide stable synergy,19,3
6119,Visionary neutral emulation,145,3
6120,Mandatory value-added frame,171,3
6121,Enhanced upward-trending task-force,204,3
6122,Enhanced upward-trending task-force,193,3
6123,Profound motivating support,80,3
6124,Enhanced upward-trending task-force,159,3
6125,Enhanced upward-trending task-force,80,3
6126,Enhanced upward-trending task-force,130,3
6127,Enhanced upward-trending task-force,127,3
6128,Multi-lateral cohesive portal,102,3
6129,Multi-lateral cohesive portal,70,3
6130,Enhanced upward-trending task-force,187,3
6131,Enhanced upward-trending task-force,134,3
6132,Multi-lateral cohesive portal,112,3
6133,Fully-configurable attitude-oriented attitude,51,3
6134,Fully-configurable attitude-oriented attitude,99,3
6135,Fully-configurable attitude-oriented attitude,177,3
6136,Fully-configurable attitude-oriented attitude,108,3
6137,Multi-lateral cohesive portal,134,3
6138,Fully-configurable attitude-oriented attitude,157,3
6139,Fully-configurable attitude-oriented attitude,206,3
6140,Fully-configurable attitude-oriented attitude,236,3
6141,Multi-lateral cohesive portal,90,3
6142,Distributed static knowledgebase,59,3
6143,Mandatory value-added frame,104,3
6144,Mandatory value-added frame,240,3
6145,Mandatory value-added frame,220,3
6146,Distributed static knowledgebase,240,3
6147,Distributed static knowledgebase,244,3
6148,Distributed static knowledgebase,181,3
6149,Distributed static knowledgebase,173,3
6150,Exclusive client-server challenge,67,3
6151,Profound motivating support,162,3
6152,Exclusive client-server challenge,240,3
6153,Sharable fault-tolerant solution,242,3
6154,Open-architected bottom-line infrastructure,138,3
6155,Operative asymmetric benchmark,218,3
6156,Operative asymmetric benchmark,98,3
6157,Operative asymmetric benchmark,177,3
6158,Triple-buffered discrete process improvement,217,3
6159,Operative asymmetric benchmark,127,3
6160,Operative asymmetric benchmark,132,3
6161,Triple-buffered discrete process improvement,238,3
6162,Triple-buffered discrete process improvement,105,3
6163,Triple-buffered discrete process improvement,123,3
6164,Triple-buffered discrete process improvement,107,3
6165,Triple-buffered discrete process improvement,174,3
6166,Sharable fault-tolerant solution,85,3
6167,Sharable fault-tolerant solution,193,3
6168,Exclusive client-server challenge,72,3
6169,Operative asymmetric benchmark,54,3
6170,Operative asymmetric benchmark,194,3
6171,Sharable fault-tolerant solution,120,3
6172,Operative asymmetric benchmark,156,3
6173,Sharable fault-tolerant solution,135,3
6174,Operative asymmetric benchmark,230,3
6175,Sharable fault-tolerant solution,203,3
6176,Operative asymmetric benchmark,63,3
6177,Sharable fault-tolerant solution,196,3
6178,Operative asymmetric benchmark,94,3
6179,Exclusive client-server challenge,159,3
6180,Exclusive client-server challenge,109,3
6181,Exclusive client-server challenge,189,3
6182,Mandatory value-added frame,95,3
6183,Distributed static knowledgebase,168,3
6184,Open-architected bottom-line infrastructure,245,3
6185,Mandatory value-added frame,239,3
6186,Enhanced bandwidth-monitored paradigm,55,3
6187,Enhanced bandwidth-monitored paradigm,93,3
6188,Innovative web-enabled Local Area Network,139,3
6189,Total modular secured line,234,3
6190,Innovative web-enabled Local Area Network,211,3
6191,Innovative web-enabled Local Area Network,150,3
6192,Total modular secured line,74,3
6193,Total modular secured line,206,3
6194,Total modular secured line,146,3
6195,Innovative web-enabled Local Area Network,99,3
6196,Total modular secured line,57,3
6197,Total modular secured line,193,3
6198,Total modular secured line,194,3
6199,Total modular secured line,134,3
6200,Total modular secured line,218,3
6201,Expanded context-sensitive complexity,250,3
6202,Triple-buffered homogeneous toolset,220,3
6203,Expanded context-sensitive complexity,91,3
6204,Triple-buffered homogeneous toolset,140,3
6205,Expanded context-sensitive complexity,225,3
6206,Triple-buffered homogeneous toolset,134,3
6207,Triple-buffered homogeneous toolset,211,3
6208,Triple-buffered homogeneous toolset,104,3
6209,Synergistic human-resource migration,73,3
6210,Synergistic human-resource migration,162,3
6211,Expanded context-sensitive complexity,54,3
6212,Synergistic human-resource migration,161,3
6213,Synergistic human-resource migration,187,3
6214,Synergistic human-resource migration,62,3
6215,Enhanced bandwidth-monitored paradigm,62,3
6216,Enhanced bandwidth-monitored paradigm,102,3
6217,Innovative web-enabled Local Area Network,129,3
6218,Mandatory value-added frame,149,3
6219,Quality-focused mobile architecture,53,3
6220,Quality-focused mobile architecture,219,3
6221,Mandatory value-added frame,118,3
6222,Mandatory value-added frame,209,3
6223,Quality-focused mobile architecture,121,3
6224,Quality-focused mobile architecture,222,3
6225,Mandatory value-added frame,149,3
6226,Quality-focused mobile architecture,158,3
6227,Mandatory value-added frame,211,3
6228,Mandatory value-added frame,183,3
6229,Mandatory value-added frame,121,3
6230,Quality-focused mobile architecture,222,3
6231,Future-proofed eco-centric protocol,139,3
6232,Future-proofed eco-centric protocol,203,3
6233,Innovative web-enabled Local Area Network,171,3
6234,Future-proofed eco-centric protocol,212,3
6235,Future-proofed eco-centric protocol,184,3
6236,Future-proofed eco-centric protocol,133,3
6237,Future-proofed eco-centric protocol,112,3
6238,Extended analyzing installation,53,3
6239,Extended analyzing installation,54,3
6240,Streamlined local migration,228,3
6241,Extended analyzing installation,238,3
6242,Extended analyzing installation,242,3
6243,Streamlined local migration,167,3
6244,Streamlined local migration,112,3
6245,Enhanced bandwidth-monitored paradigm,97,3
6246,Extended analyzing installation,101,3
6247,Distributed multi-state product,139,3
6248,Distributed multi-state product,212,3
6249,Fully-configurable local hierarchy,163,3
6250,Decentralized uniform focus group,52,3
6251,Horizontal client-driven success,168,3
6252,Upgradable asynchronous product,225,3
6253,Horizontal client-driven success,65,3
6254,Upgradable asynchronous product,124,3
6255,Upgradable asynchronous product,103,3
6256,Upgradable asynchronous product,242,3
6257,Upgradable asynchronous product,54,3
6258,Upgradable asynchronous product,157,3
6259,Upgradable asynchronous product,206,3
6260,Upgradable asynchronous product,61,3
6261,Upgradable asynchronous product,84,3
6262,Front-line client-driven budgetary management,120,3
6263,Front-line client-driven budgetary management,169,3
6264,Upgradable asynchronous product,175,3
6265,Upgradable asynchronous product,130,3
6266,Upgradable asynchronous product,135,3
6267,Upgradable asynchronous product,66,3
6268,Front-line client-driven budgetary management,125,3
6269,Upgradable asynchronous product,238,3
6270,Optional asymmetric database,124,3
6271,Optional asymmetric database,116,3
6272,Optional asymmetric database,68,3
6273,Total actuating middleware,74,3
6274,Optional asymmetric database,63,3
6275,Optional asymmetric database,78,3
6276,Total actuating middleware,108,3
6277,Total actuating middleware,249,3
6278,Total actuating middleware,205,3
6279,Total actuating middleware,80,3
6280,Horizontal client-driven success,218,3
6281,Synergistic system-worthy intranet,193,3
6282,Synergistic system-worthy intranet,223,3
6283,Switchable radical implementation,191,3
6284,Fully-configurable local hierarchy,79,3
6285,Fundamental zero tolerance hub,84,3
6286,Fundamental zero tolerance hub,184,3
6287,Fundamental zero tolerance hub,197,3
6288,Advanced fault-tolerant access,113,3
6289,Advanced fault-tolerant access,158,3
6290,Advanced fault-tolerant access,103,3
6291,Advanced fault-tolerant access,132,3
6292,Multi-channeled exuding collaboration,169,3
6293,Switchable radical implementation,69,3
6294,Multi-channeled exuding collaboration,233,3
6295,Multi-channeled exuding collaboration,149,3
6296,Switchable radical implementation,175,3
6297,Switchable radical implementation,62,3
6298,Up-sized dynamic function,193,3
6299,Up-sized dynamic function,218,3
6300,Up-sized dynamic function,154,3
6301,Up-sized dynamic function,74,3
6302,Switchable radical implementation,121,3
6303,Up-sized dynamic function,154,3
6304,Up-sized dynamic function,77,3
6305,Horizontal client-driven success,227,3
6306,Horizontal client-driven success,226,3
6307,Up-sized dynamic function,176,3
6308,Up-sized dynamic function,145,3
6309,Horizontal client-driven success,219,3
6310,Horizontal client-driven success,129,3
6311,Up-sized dynamic function,197,3
6312,Decentralized uniform focus group,104,3
6313,Total actuating middleware,159,3
6314,Open-source regional approach,220,3
6315,Decentralized uniform focus group,106,3
6316,Customer-focused disintermediate hierarchy,159,3
6317,Customer-focused disintermediate hierarchy,96,3
6318,Integrated stable installation,193,3
6319,Customer-focused disintermediate hierarchy,145,3
6320,Customer-focused disintermediate hierarchy,236,3
6321,Self-enabling global framework,63,3
6322,Self-enabling global framework,195,3
6323,Self-enabling global framework,203,3
6324,Integrated stable installation,181,3
6325,Integrated stable installation,159,3
6326,Reverse-engineered bifurcated implementation,99,3
6327,Reverse-engineered bifurcated implementation,104,3
6328,Reverse-engineered bifurcated implementation,176,3
6329,Reverse-engineered bifurcated implementation,126,3
6330,Integrated stable installation,173,3
6331,Reverse-engineered bifurcated implementation,72,3
6332,Distributed multi-state product,164,3
6333,Reverse-engineered bifurcated implementation,229,3
6334,Open-source regional approach,228,3
6335,Open-source regional approach,250,3
6336,Open-source regional approach,211,3
6337,Distributed multi-state product,117,3
6338,Open-source regional approach,168,3
6339,Open-source regional approach,151,3
6340,Distributed multi-state product,211,3
6341,Distributed multi-state product,100,3
6342,Open-source regional approach,247,3
6343,Open-source regional approach,133,3
6344,Distributed multi-state product,216,3
6345,Customer-focused disintermediate hierarchy,65,3
6346,Customer-focused disintermediate hierarchy,174,3
6347,Integrated stable installation,181,3
6348,Profound context-sensitive conglomeration,223,3
6349,Decentralized uniform focus group,150,3
6350,Decentralized uniform focus group,245,3
6351,Decentralized uniform focus group,237,3
6352,Decentralized uniform focus group,117,3
6353,Profound context-sensitive conglomeration,213,3
6354,Distributed upward-trending challenge,159,3
6355,Profound context-sensitive conglomeration,225,3
6356,Distributed upward-trending challenge,58,3
6357,Distributed upward-trending challenge,129,3
6358,Profound context-sensitive conglomeration,202,3
6359,Balanced hybrid process improvement,97,3
6360,Balanced hybrid process improvement,239,3
6361,Profound context-sensitive conglomeration,164,3
6362,Balanced hybrid process improvement,171,3
6363,Upgradable bandwidth-monitored instruction set,163,3
6364,Balanced hybrid process improvement,61,3
6365,Balanced hybrid process improvement,137,3
6366,Profound context-sensitive conglomeration,103,3
6367,Profound context-sensitive conglomeration,137,3
6368,Balanced hybrid process improvement,186,3
6369,Balanced hybrid process improvement,246,3
6370,Balanced hybrid process improvement,103,3
6371,Integrated stable installation,130,3
6372,Integrated stable installation,191,3
6373,Upgradable bandwidth-monitored instruction set,192,3
6374,Upgradable bandwidth-monitored instruction set,135,3
6375,Integrated stable installation,96,3
6376,Upgradable bandwidth-monitored instruction set,92,3
6377,Assimilated disintermediate initiative,166,3
6378,Assimilated disintermediate initiative,130,3
6379,Sharable asymmetric service-desk,86,3
6380,Up-sized intangible success,168,3
6381,Triple-buffered heuristic secured line,140,3
6382,Triple-buffered heuristic secured line,90,3
6383,Right-sized motivating benchmark,164,3
6384,Right-sized motivating benchmark,210,3
6385,Right-sized motivating benchmark,126,3
6386,Triple-buffered heuristic secured line,150,3
6387,Triple-buffered heuristic secured line,58,3
6388,Profit-focused interactive database,119,3
6389,Profit-focused interactive database,70,3
6390,Fundamental systematic adapter,87,3
6391,Fundamental systematic adapter,81,3
6392,Enhanced discrete implementation,189,3
6393,Enhanced discrete implementation,248,3
6394,Fundamental systematic adapter,113,3
6395,Reverse-engineered multimedia info-mediaries,211,3
6396,Reverse-engineered multimedia info-mediaries,189,3
6397,Fundamental systematic adapter,182,3
6398,Reverse-engineered multimedia info-mediaries,83,3
6399,Fundamental systematic adapter,69,3
6400,Reverse-engineered multimedia info-mediaries,204,3
6401,Focused needs-based matrices,213,3
6402,Reverse-engineered multimedia info-mediaries,206,3
6403,Focused needs-based matrices,172,3
6404,Reverse-engineered multimedia info-mediaries,124,3
6405,Reverse-engineered multimedia info-mediaries,156,3
6406,Focused needs-based matrices,189,3
6407,Reverse-engineered multimedia info-mediaries,198,3
6408,Reverse-engineered multimedia info-mediaries,205,3
6409,Switchable context-sensitive help-desk,68,3
6410,Versatile actuating product,72,3
6411,Versatile actuating product,167,3
6412,Progressive 6thgeneration infrastructure,175,3
6413,User-friendly user-facing firmware,51,3
6414,Ergonomic attitude-oriented middleware,145,3
6415,Quality-focused object-oriented hardware,143,3
6416,Quality-focused object-oriented hardware,81,3
6417,User-friendly user-facing firmware,72,3
6418,Optimized human-resource intranet,171,3
6419,User-friendly user-facing firmware,232,3
6420,User-friendly user-facing firmware,184,3
6421,User-friendly user-facing firmware,194,3
6422,Optimized human-resource intranet,136,3
6423,User-friendly user-facing firmware,232,3
6424,User-friendly user-facing firmware,199,3
6425,User-friendly user-facing firmware,184,3
6426,User-friendly user-facing firmware,92,3
6427,User-friendly user-facing firmware,110,3
6428,Progressive 6thgeneration infrastructure,246,3
6429,Optimized human-resource intranet,70,3
6430,Optimized human-resource intranet,126,3
6431,User-friendly user-facing firmware,142,3
6432,User-friendly user-facing firmware,75,3
6433,Up-sized 24/7 artificial intelligence,212,3
6434,Up-sized 24/7 artificial intelligence,160,3
6435,Optimized human-resource intranet,187,3
6436,Up-sized 24/7 artificial intelligence,192,3
6437,Triple-buffered heuristic secured line,69,3
6438,Progressive 6thgeneration infrastructure,133,3
6439,Triple-buffered heuristic secured line,167,3
6440,Progressive 6thgeneration infrastructure,107,3
6441,Progressive 6thgeneration infrastructure,162,3
6442,Switchable context-sensitive help-desk,99,3
6443,Up-sized intangible success,57,3
6444,Expanded context-sensitive complexity,175,3
6445,Cross-platform didactic process improvement,64,3
6446,Front-line directional middleware,230,3
6447,Front-line directional middleware,123,3
6448,Front-line directional middleware,162,3
6449,Front-line directional middleware,183,3
6450,Face-to-face global forecast,89,3
6451,Universal optimizing focus group,87,3
6452,Universal optimizing focus group,132,3
6453,Universal optimizing focus group,90,3
6454,Universal optimizing focus group,120,3
6455,Universal optimizing focus group,237,3
6456,Face-to-face global forecast,243,3
6457,Profit-focused bandwidth-monitored intranet,62,3
6458,Profit-focused bandwidth-monitored intranet,137,3
6459,Profit-focused bandwidth-monitored intranet,163,3
6460,Profit-focused bandwidth-monitored intranet,82,3
6461,Universal optimizing focus group,165,3
6462,Universal optimizing focus group,154,3
6463,Universal optimizing focus group,242,3
6464,Phased upward-trending process improvement,186,3
6465,Phased upward-trending process improvement,151,3
6466,Profit-focused bandwidth-monitored intranet,51,3
6467,Phased upward-trending process improvement,66,3
6468,Visionary national access,162,3
6469,Visionary national access,136,3
6470,Networked national Local Area Network,203,3
6471,Networked national Local Area Network,134,3
6472,Networked national Local Area Network,181,3
6473,Visionary national access,138,3
6474,Networked national Local Area Network,120,3
6475,Front-line directional middleware,208,3
6476,Front-line directional middleware,133,3
6477,Cross-group transitional secured line,73,3
6478,Cross-platform didactic process improvement,92,3
6479,Switchable context-sensitive help-desk,94,3
6480,Switchable context-sensitive help-desk,236,3
6481,Switchable context-sensitive help-desk,63,3
6482,Switchable context-sensitive help-desk,225,3
6483,Cross-platform didactic process improvement,165,3
6484,Intuitive asynchronous open system,110,3
6485,Intuitive asynchronous open system,108,3
6486,Intuitive asynchronous open system,124,3
6487,Cross-platform didactic process improvement,97,3
6488,Intuitive asynchronous open system,102,3
6489,Cross-platform didactic process improvement,119,3
6490,Cross-platform didactic process improvement,58,3
6491,Intuitive asynchronous open system,105,3
6492,Cross-platform didactic process improvement,143,3
6493,Cross-group transitional secured line,229,3
6494,Synergized discrete strategy,191,3
6495,Cross-platform didactic process improvement,188,3
6496,Reverse-engineered maximized data-warehouse,167,3
6497,Synergized discrete strategy,79,3
6498,Reverse-engineered maximized data-warehouse,102,3
6499,Synergized discrete strategy,108,3
6500,Synergized discrete strategy,199,3
6501,Synergized discrete strategy,225,3
6502,Cross-group transitional secured line,228,3
6503,Cross-group transitional secured line,140,3
6504,Cross-group transitional secured line,123,3
6505,Object-based hybrid methodology,186,3
6506,Cross-group transitional secured line,107,3
6507,Quality-focused object-oriented hardware,231,3
6508,Ergonomic attitude-oriented middleware,219,3
6509,Ergonomic attitude-oriented middleware,166,3
6510,Ergonomic attitude-oriented middleware,123,3
6511,Secured non-volatile policy,134,3
6512,Secured non-volatile policy,87,3
6513,Secured non-volatile policy,67,3
6514,Synergistic transitional circuit,104,3
6515,Secured non-volatile policy,64,3
6516,Secured non-volatile policy,160,3
6517,Secured non-volatile policy,230,3
6518,Secured non-volatile policy,202,3
6519,Secured non-volatile policy,121,3
6520,Expanded multi-tasking project,156,3
6521,Expanded multi-tasking project,130,3
6522,Expanded multi-tasking project,83,3
6523,Expanded multi-tasking project,126,3
6524,Synergistic transitional circuit,244,3
6525,Expanded multi-tasking project,243,3
6526,Realigned fault-tolerant matrices,99,3
6527,Virtual content-based circuit,109,3
6528,Realigned fault-tolerant matrices,108,3
6529,Virtual content-based circuit,68,3
6530,Realigned fault-tolerant matrices,99,3
6531,Realigned fault-tolerant matrices,218,3
6532,Cross-platform zero administration throughput,51,3
6533,Fully-configurable zero tolerance monitoring,100,3
6534,Fully-configurable zero tolerance monitoring,233,3
6535,Cross-platform zero administration throughput,161,3
6536,Fully-configurable zero tolerance monitoring,230,3
6537,Cross-platform zero administration throughput,113,3
6538,Cross-platform zero administration throughput,231,3
6539,Cross-platform zero administration throughput,184,3
6540,Secured non-volatile policy,212,3
6541,Secured non-volatile policy,215,3
6542,Secured non-volatile policy,241,3
6543,Fully-configurable value-added Internet solution,62,3
6544,Expanded context-sensitive complexity,56,3
6545,Sharable asymmetric service-desk,94,3
6546,Sharable asymmetric service-desk,146,3
6547,Sharable asymmetric service-desk,188,3
6548,Expanded context-sensitive complexity,246,3
6549,Fully-configurable value-added Internet solution,142,3
6550,Fully-configurable value-added Internet solution,132,3
6551,Streamlined solution-oriented complexity,214,3
6552,Fully-configurable value-added Internet solution,195,3
6553,Fully-configurable value-added Internet solution,159,3
6554,Fully-configurable value-added Internet solution,77,3
6555,Fully-configurable value-added Internet solution,54,3
6556,Streamlined solution-oriented complexity,101,3
6557,Fully-configurable value-added Internet solution,88,3
6558,Visionary upward-trending extranet,55,3
6559,Streamlined solution-oriented complexity,207,3
6560,Streamlined solution-oriented complexity,195,3
6561,Stand-alone regional framework,168,3
6562,Stand-alone regional framework,234,3
6563,Stand-alone regional framework,56,3
6564,Stand-alone regional framework,166,3
6565,Optimized explicit workforce,240,3
6566,Optimized explicit workforce,164,3
6567,Stand-alone regional framework,77,3
6568,Stand-alone regional framework,135,3
6569,Stand-alone regional framework,83,3
6570,Visionary upward-trending extranet,119,3
6571,Synergistic transitional circuit,138,3
6572,Diverse zero administration superstructure,63,3
6573,Cross-platform zero administration throughput,51,3
6574,Cross-platform zero administration throughput,73,3
6575,Down-sized mission-critical productivity,242,3
6576,Vision-oriented 3rdgeneration data-warehouse,76,3
6577,Vision-oriented 3rdgeneration data-warehouse,148,3
6578,Vision-oriented 3rdgeneration data-warehouse,200,3
6579,Vision-oriented 3rdgeneration data-warehouse,231,3
6580,Vision-oriented 3rdgeneration data-warehouse,72,3
6581,Vision-oriented 3rdgeneration data-warehouse,171,3
6582,Vision-oriented 3rdgeneration data-warehouse,57,3
6583,Vision-oriented 3rdgeneration data-warehouse,199,3
6584,Vision-oriented 3rdgeneration data-warehouse,112,3
6585,Down-sized mission-critical productivity,70,3
6586,Down-sized mission-critical productivity,163,3
6587,Down-sized mission-critical productivity,242,3
6588,Down-sized mission-critical productivity,248,3
6589,Vision-oriented mission-critical application,149,3
6590,Vision-oriented 3rdgeneration data-warehouse,180,3
6591,Down-sized mission-critical productivity,92,3
6592,Down-sized regional collaboration,132,3
6593,Vision-oriented mission-critical application,98,3
6594,Down-sized regional collaboration,173,3
6595,Vision-oriented mission-critical application,232,3
6596,Optional multi-tasking hardware,193,3
6597,Optional multi-tasking hardware,83,3
6598,Optional multi-tasking hardware,75,3
6599,Vision-oriented mission-critical application,169,3
6600,Optional multi-tasking hardware,90,3
6601,Optional multi-tasking hardware,233,3
6602,Optional multi-tasking hardware,152,3
6603,Vision-oriented mission-critical application,139,3
6604,Intuitive bottom-line application,209,3
6605,Intuitive bottom-line application,250,3
